CustomerID,Recency,Frequency,Monetary,F_Rank,R_Score,F_Score,M_Score,Segment
14467.0,18,4,596.26,2986.0,4,4,3,Loyal
14470.0,12,2,461.19,1814.0,5,3,2,At-Risk
14472.0,104,8,1852.67,3819.0,2,5,4,At-Risk
14473.0,74,2,234.34000000000003,1815.0,2,3,1,At-Risk
14474.0,46,1,547.66,540.0,3,1,3,At-Risk
14475.0,72,3,925.85,2499.0,3,3,4,At-Risk
14476.0,257,1,193.0,541.0,1,1,1,Dormant
14477.0,20,4,1309.6,2987.0,4,4,4,Loyal
14479.0,254,2,316.25,1816.0,1,3,2,At-Risk
14480.0,11,1,279.05,542.0,5,1,2,At-Risk
14481.0,165,2,636.51,1817.0,2,3,3,At-Risk
14482.0,18,6,2022.81,3534.0,4,5,4,Loyal
14483.0,282,1,137.1,543.0,1,1,1,Dormant
14484.0,50,1,321.92,544.0,3,1,2,At-Risk
14485.0,39,1,162.8,545.0,3,1,1,At-Risk
14487.0,27,6,1165.48,3535.0,4,5,4,Loyal
14488.0,68,1,1064.28,546.0,3,1,4,At-Risk
14489.0,207,1,463.38,547.0,1,1,2,Dormant
14491.0,175,2,340.93,1818.0,2,3,2,At-Risk
14493.0,7,5,2383.2400000000002,3327.0,5,4,5,Loyal
14494.0,26,1,139.56,548.0,4,1,1,At-Risk
14495.0,51,2,123.8,1819.0,3,3,1,At-Risk
14496.0,312,2,538.8100000000001,1820.0,1,3,3,At-Risk
14497.0,309,1,475.37,549.0,1,1,2,Dormant
14498.0,43,5,1957.32,3328.0,3,4,4,At-Risk
14499.0,26,3,808.44,2500.0,4,3,3,At-Risk
14500.0,88,3,356.85,2501.0,2,3,2,At-Risk
14501.0,184,2,251.21,1821.0,1,3,2,At-Risk
14502.0,20,11,2426.79,4022.0,4,5,5,Loyal
14503.0,3,6,3543.26,3536.0,5,5,5,High Value
14504.0,47,4,673.26,2988.0,3,4,3,At-Risk
14505.0,17,8,5859.43,3820.0,4,5,5,Loyal
14506.0,17,5,1960.65,3329.0,4,4,4,Loyal
14507.0,24,6,1367.88,3537.0,4,5,4,Loyal
14508.0,22,2,268.05,1822.0,4,3,2,At-Risk
14511.0,11,5,1314.81,3330.0,5,4,4,Loyal
14512.0,188,2,275.28,1823.0,1,3,2,At-Risk
14513.0,101,3,455.59000000000003,2502.0,2,3,2,At-Risk
14514.0,61,3,990.2,2503.0,3,3,4,At-Risk
14515.0,18,6,2076.89,3538.0,4,5,5,Loyal
14517.0,33,2,330.45,1824.0,4,3,2,At-Risk
14518.0,64,1,174.37,550.0,3,1,1,At-Risk
14520.0,2,2,270.6,1825.0,5,3,2,At-Risk
14522.0,24,4,974.54,2989.0,4,4,4,Loyal
14523.0,108,1,241.09,551.0,2,1,1,At-Risk
14524.0,32,9,1843.83,3910.0,4,5,4,Loyal
14525.0,20,9,4215.9,3911.0,4,5,5,Loyal
14527.0,3,55,8506.13,4323.0,5,5,5,High Value
14528.0,37,1,364.21999999999997,552.0,3,1,2,At-Risk
14529.0,60,3,578.61,2504.0,3,3,3,At-Risk
14530.0,26,6,2862.11,3539.0,4,5,5,Loyal
14532.0,236,4,932.85,2990.0,1,4,4,At-Risk
14533.0,25,7,1949.72,3687.0,4,5,4,Loyal
14534.0,3,18,4395.65,4211.0,5,5,5,High Value
14535.0,60,3,2854.84,2505.0,3,3,5,At-Risk
14536.0,260,1,170.95,553.0,1,1,1,Dormant
14537.0,58,1,355.56,554.0,3,1,2,At-Risk
14538.0,65,2,388.25,1826.0,3,3,2,At-Risk
14539.0,16,2,537.48,1827.0,4,3,3,At-Risk
14540.0,10,3,952.66,2506.0,5,3,4,At-Risk
14541.0,59,8,1453.35,3821.0,3,5,4,At-Risk
14542.0,186,1,103.25,555.0,1,1,1,Dormant
14543.0,29,16,3560.08,4177.0,4,5,5,Loyal
14544.0,24,2,2004.3,1828.0,4,3,4,At-Risk
14546.0,5,5,2573.93,3331.0,5,4,5,Loyal
14547.0,4,8,3974.75,3822.0,5,5,5,High Value
14548.0,151,2,652.8,1829.0,2,3,3,At-Risk
14549.0,311,1,289.24,556.0,1,1,2,Dormant
14550.0,11,2,757.37,1830.0,5,3,3,At-Risk
14551.0,18,2,186.23,1831.0,4,3,1,At-Risk
14552.0,152,1,164.22,557.0,2,1,1,At-Risk
14553.0,19,5,859.27,3332.0,4,4,3,Loyal
14554.0,10,4,2279.4900000000002,2991.0,5,4,5,Loyal
14555.0,57,2,312.54,1832.0,3,3,2,At-Risk
14557.0,85,1,788.38,558.0,2,1,3,At-Risk
14560.0,7,22,2237.77,4253.0,5,5,5,High Value
14561.0,76,3,1080.76,2507.0,2,3,4,At-Risk
14562.0,4,18,5006.77,4212.0,5,5,5,High Value
14565.0,96,4,2949.12,2992.0,2,4,5,At-Risk
14566.0,111,1,1432.0,559.0,2,1,4,At-Risk
14567.0,57,2,1530.3600000000001,1833.0,3,3,4,At-Risk
14569.0,1,1,227.39,560.0,5,1,1,At-Risk
14570.0,281,2,217.21,1834.0,1,3,1,At-Risk
14572.0,3,7,2804.54,3688.0,5,5,5,High Value
14573.0,180,9,1639.82,3912.0,1,5,4,At-Risk
14576.0,372,1,35.400000000000006,561.0,1,1,1,Dormant
14577.0,13,4,859.71,2993.0,5,4,3,Loyal
14578.0,3,1,168.63,562.0,5,1,1,At-Risk
14581.0,17,1,138.6,563.0,4,1,1,At-Risk
14582.0,41,1,114.11,564.0,3,1,1,At-Risk
14583.0,6,5,986.96,3333.0,5,4,4,Loyal
14584.0,169,4,1033.06,2994.0,2,4,4,At-Risk
14585.0,50,1,157.05,565.0,3,1,1,At-Risk
14586.0,277,1,237.36,566.0,1,1,1,Dormant
14587.0,19,9,1580.29,3913.0,4,5,4,Loyal
14589.0,372,1,39.75,567.0,1,1,1,Dormant
14591.0,15,4,1320.21,2995.0,4,4,4,Loyal
14592.0,35,3,557.94,2508.0,3,3,3,At-Risk
14593.0,22,3,617.15,2509.0,4,3,3,At-Risk
14594.0,7,2,363.33,1835.0,5,3,2,At-Risk
14595.0,20,6,1740.6,3540.0,4,5,4,Loyal
14597.0,11,2,866.24,1836.0,5,3,3,At-Risk
14598.0,44,1,221.97,568.0,3,1,1,At-Risk
14600.0,306,1,393.33000000000004,569.0,1,1,2,Dormant
14601.0,11,1,213.96,570.0,5,1,1,At-Risk
14603.0,275,1,660.0,571.0,1,1,3,Dormant
14606.0,1,90,11926.15,4330.0,5,5,5,High Value
14607.0,16,12,15021.5,4073.0,4,5,5,Loyal
14608.0,4,4,1785.15,2996.0,5,4,4,Loyal
14609.0,72,4,601.56,2997.0,3,4,3,At-Risk
14616.0,243,3,406.08000000000004,2510.0,1,3,2,At-Risk
14618.0,9,3,553.44,2511.0,5,3,3,At-Risk
14619.0,246,1,394.44,572.0,1,1,2,Dormant
14620.0,206,2,412.78000000000003,1837.0,1,3,2,At-Risk
14621.0,1,5,1788.3600000000001,3334.0,5,4,4,Loyal
14622.0,185,1,320.58000000000004,573.0,1,1,2,Dormant
14623.0,32,5,882.02,3335.0,4,4,3,Loyal
14624.0,57,2,225.85,1838.0,3,3,1,At-Risk
14625.0,196,2,899.63,1839.0,1,3,3,At-Risk
14626.0,24,4,2791.27,2998.0,4,4,5,Loyal
14628.0,91,2,671.96,1840.0,2,3,3,At-Risk
14629.0,4,2,955.26,1841.0,5,3,4,At-Risk
14631.0,51,3,1006.98,2512.0,3,3,4,At-Risk
14632.0,263,1,114.56,574.0,1,1,1,Dormant
14633.0,266,1,344.90000000000003,575.0,1,1,2,Dormant
14636.0,36,2,609.85,1842.0,3,3,3,At-Risk
14638.0,51,1,443.6,576.0,3,1,2,At-Risk
14639.0,52,6,2984.49,3541.0,3,5,5,At-Risk
14640.0,24,6,2107.38,3542.0,4,5,5,Loyal
14641.0,22,1,110.46,577.0,4,1,1,At-Risk
14642.0,59,1,96.12,578.0,3,1,1,At-Risk
14643.0,170,2,693.8100000000001,1843.0,2,3,3,At-Risk
14644.0,68,2,830.76,1844.0,3,3,3,At-Risk
14645.0,157,2,597.09,1845.0,2,3,3,At-Risk
14646.0,2,73,279138.02,4328.0,5,5,5,High Value
14647.0,201,1,236.04000000000002,579.0,1,1,1,Dormant
14649.0,5,4,1402.59,2999.0,5,4,4,Loyal
14651.0,67,2,653.75,1846.0,3,3,3,At-Risk
14652.0,77,1,114.18,580.0,2,1,1,At-Risk
14653.0,1,7,1916.7,3689.0,5,5,4,High Value
14655.0,8,4,1932.23,3000.0,5,4,4,Loyal
14656.0,169,2,291.05,1847.0,2,3,2,At-Risk
14657.0,18,4,848.22,3001.0,4,4,3,Loyal
14658.0,5,2,247.15,1848.0,5,3,2,At-Risk
14659.0,9,9,2529.93,3914.0,5,5,5,High Value
14660.0,87,2,285.74,1849.0,2,3,2,At-Risk
14661.0,27,1,107.95,581.0,4,1,1,At-Risk
14662.0,29,4,741.37,3002.0,4,4,3,Loyal
14664.0,20,2,636.24,1850.0,4,3,3,At-Risk
14665.0,61,5,1835.7,3336.0,3,4,4,At-Risk
14666.0,24,1,179.95,582.0,4,1,1,At-Risk
14667.0,11,25,9170.79,4270.0,5,5,5,High Value
14669.0,242,3,1259.24,2513.0,1,3,4,At-Risk
14670.0,280,2,392.86,1851.0,1,3,2,At-Risk
14672.0,235,2,765.55,1852.0,1,3,3,At-Risk
14673.0,3,5,1736.4,3337.0,5,4,4,Loyal
14675.0,16,1,596.36,583.0,4,1,3,At-Risk
14676.0,31,6,2548.2400000000002,3543.0,4,5,5,Loyal
14680.0,25,16,28754.11,4178.0,4,5,5,Loyal
14681.0,71,3,498.95,2514.0,3,3,3,At-Risk
14682.0,188,2,52.0,1853.0,1,3,1,At-Risk
14684.0,26,5,1201.51,3338.0,4,4,4,Loyal
14687.0,107,1,628.38,584.0,2,1,3,At-Risk
14688.0,8,21,5579.1,4245.0,5,5,5,High Value
14689.0,209,1,112.8,585.0,1,1,1,Dormant
14690.0,44,2,355.05,1854.0,3,3,2,At-Risk
14691.0,31,5,2114.33,3339.0,4,4,5,Loyal
14692.0,137,4,591.55,3003.0,2,4,3,At-Risk
14693.0,265,1,172.9,586.0,1,1,1,Dormant
14696.0,4,7,2078.95,3690.0,5,5,5,High Value
14697.0,218,2,188.60999999999999,1855.0,1,3,1,At-Risk
14698.0,2,5,1217.27,3340.0,5,4,4,Loyal
14699.0,214,1,109.13000000000001,587.0,1,1,1,Dormant
14700.0,32,3,2195.1,2515.0,4,3,5,At-Risk
14701.0,11,9,2526.09,3915.0,5,5,5,High Value
14702.0,1,17,3251.79,4190.0,5,5,5,High Value
14703.0,15,1,318.17,588.0,4,1,2,At-Risk
14704.0,20,7,1461.6200000000001,3691.0,4,5,4,Loyal
14705.0,199,1,179.0,589.0,1,1,1,Dormant
14708.0,3,3,1126.37,2516.0,5,3,4,At-Risk
14709.0,15,13,4921.04,4113.0,4,5,5,Loyal
14710.0,14,4,599.48,3004.0,5,4,3,Loyal
14711.0,10,11,2839.62,4023.0,5,5,5,High Value
14712.0,29,3,917.07,2517.0,4,3,3,At-Risk
14713.0,9,11,2662.2,4024.0,5,5,5,High Value
14714.0,24,1,160.19,590.0,4,1,1,At-Risk
14715.0,25,4,867.38,3005.0,4,4,3,Loyal
14716.0,43,2,307.51,1856.0,3,3,2,At-Risk
14719.0,2,5,1581.84,3341.0,5,4,4,Loyal
14720.0,6,3,663.81,2518.0,5,3,3,At-Risk
14722.0,147,1,180.42000000000002,591.0,2,1,1,At-Risk
14723.0,10,6,1120.66,3544.0,5,5,4,High Value
14725.0,25,1,655.58,592.0,4,1,3,At-Risk
14727.0,274,1,268.58,593.0,1,1,2,Dormant
14729.0,374,1,313.49,594.0,1,1,2,Dormant
14730.0,1,8,1897.57,3823.0,5,5,4,High Value
14731.0,47,3,380.02,2519.0,3,3,2,At-Risk
14732.0,8,8,2702.4900000000002,3824.0,5,5,5,High Value
14733.0,16,12,9585.91,4074.0,4,5,5,Loyal
14735.0,4,31,6050.69,4295.0,5,5,5,High Value
14737.0,4,3,1164.55,2520.0,5,3,4,At-Risk
14738.0,43,7,1314.45,3692.0,3,5,4,At-Risk
14739.0,4,7,3902.28,3693.0,5,5,5,High Value
14740.0,197,3,1448.21,2521.0,1,3,4,At-Risk
14741.0,12,6,1400.34,3545.0,5,5,4,High Value
14744.0,16,7,1099.98,3694.0,4,5,4,Loyal
14745.0,113,5,1220.26,3342.0,2,4,4,At-Risk
14747.0,249,1,328.2,595.0,1,1,2,Dormant
14748.0,29,5,1415.75,3343.0,4,4,4,Loyal
14752.0,44,1,389.64,596.0,3,1,2,At-Risk
14753.0,87,1,563.15,597.0,2,1,3,At-Risk
14754.0,45,2,638.05,1857.0,3,3,3,At-Risk
14755.0,10,11,5010.28,4025.0,5,5,5,High Value
14756.0,15,1,738.96,598.0,4,1,3,At-Risk
14757.0,75,1,420.5,599.0,2,1,2,At-Risk
14758.0,145,4,1484.06,3006.0,2,4,4,At-Risk
14759.0,5,3,1625.97,2522.0,5,3,4,At-Risk
14760.0,297,1,89.2,600.0,1,1,1,Dormant
14761.0,59,2,255.9,1858.0,3,3,2,At-Risk
14762.0,264,1,300.52,601.0,1,1,2,Dormant
14764.0,47,1,278.3,602.0,3,1,2,At-Risk
14765.0,29,3,254.11,2523.0,4,3,2,At-Risk
14766.0,8,6,2473.37,3546.0,5,5,5,High Value
14768.0,17,2,192.60000000000002,1859.0,4,3,1,At-Risk
14769.0,3,8,10415.33,3825.0,5,5,5,High Value
14770.0,232,2,876.42,1860.0,1,3,3,At-Risk
14772.0,112,1,139.26,603.0,2,1,1,At-Risk
14775.0,58,3,1011.9,2524.0,3,3,4,At-Risk
14776.0,51,11,2538.3,4026.0,3,5,5,At-Risk
14778.0,127,2,730.86,1861.0,2,3,3,At-Risk
14779.0,281,3,386.15,2525.0,1,3,2,At-Risk
14780.0,55,2,447.68,1862.0,3,3,2,At-Risk
14782.0,320,1,200.10000000000002,604.0,1,1,1,Dormant
14784.0,26,2,289.99,1863.0,4,3,2,At-Risk
14785.0,10,2,77.4,1864.0,5,3,1,At-Risk
14788.0,7,2,679.4399999999999,1865.0,5,3,3,At-Risk
14789.0,29,1,197.64,605.0,4,1,1,At-Risk
14790.0,17,4,745.06,3007.0,4,4,3,Loyal
14792.0,64,1,6.2,606.0,3,1,1,At-Risk
14793.0,21,1,228.99,607.0,4,1,1,At-Risk
14794.0,3,7,1319.91,3695.0,5,5,4,High Value
14795.0,166,1,131.45000000000002,608.0,2,1,1,At-Risk
14796.0,1,17,7973.93,4191.0,5,5,5,High Value
14798.0,53,3,173.74,2526.0,3,3,1,At-Risk
14799.0,51,1,157.7,609.0,3,1,1,At-Risk
14800.0,48,12,4331.79,4075.0,3,5,5,At-Risk
14801.0,61,1,189.34,610.0,3,1,1,At-Risk
14803.0,162,3,845.55,2527.0,2,3,3,At-Risk
14804.0,9,1,353.27,611.0,5,1,2,At-Risk
14805.0,15,4,546.4,3008.0,4,4,3,Loyal
14806.0,75,1,193.39000000000001,612.0,2,1,1,At-Risk
14808.0,40,8,2718.6,3826.0,3,5,5,At-Risk
14810.0,41,11,2085.33,4027.0,3,5,5,At-Risk
14813.0,370,2,152.88,1866.0,1,3,1,At-Risk
14815.0,37,2,778.5,1867.0,3,3,3,At-Risk
14816.0,197,1,271.85,613.0,1,1,2,Dormant
14817.0,200,2,1010.34,1868.0,1,3,4,At-Risk
14818.0,74,3,657.8,2528.0,2,3,3,At-Risk
14819.0,64,2,272.07,1869.0,3,3,2,At-Risk
14820.0,21,4,507.29,3009.0,4,4,3,Loyal
14821.0,367,1,48.800000000000004,614.0,1,1,1,Dormant
14823.0,180,3,321.43,2529.0,1,3,2,At-Risk
14824.0,10,4,1127.71,3010.0,5,4,4,Loyal
14825.0,4,12,2221.01,4076.0,5,5,5,High Value
14828.0,197,3,2139.76,2530.0,1,3,5,At-Risk
14829.0,29,4,697.55,3011.0,4,4,3,Loyal
14830.0,53,1,188.03,615.0,3,1,1,At-Risk
14834.0,18,6,1720.3,3547.0,4,5,4,Loyal
14836.0,10,3,102.44999999999999,2531.0,5,3,1,At-Risk
14837.0,90,4,1649.5,3012.0,2,4,4,At-Risk
14840.0,268,1,62.85,616.0,1,1,1,Dormant
14841.0,53,6,3295.76,3548.0,3,5,5,At-Risk
14842.0,44,4,2824.69,3013.0,3,4,5,At-Risk
14844.0,64,4,3189.81,3014.0,3,4,5,At-Risk
14847.0,149,1,309.4,617.0,2,1,2,At-Risk
14849.0,22,25,7930.54,4271.0,4,5,5,Loyal
14850.0,312,1,325.75,618.0,1,1,2,Dormant
14851.0,23,2,511.35,1870.0,4,3,3,At-Risk
14852.0,58,6,2836.69,3549.0,3,5,5,At-Risk
14853.0,24,2,475.8,1871.0,4,3,2,At-Risk
14854.0,78,7,2740.03,3696.0,2,5,5,At-Risk
14855.0,119,2,645.65,1872.0,2,3,3,At-Risk
14856.0,36,3,1290.53,2532.0,3,3,4,At-Risk
14857.0,60,2,1173.12,1873.0,3,3,4,At-Risk
14859.0,13,4,1353.74,3015.0,5,4,4,Loyal
14860.0,19,1,170.32,619.0,4,1,1,At-Risk
14861.0,52,1,125.79,620.0,3,1,1,At-Risk
14862.0,26,2,841.1999999999999,1874.0,4,3,3,At-Risk
14863.0,29,1,266.76,621.0,4,1,2,At-Risk
14865.0,7,2,52.2,1875.0,5,3,1,At-Risk
14866.0,11,11,14353.4,4028.0,5,5,5,High Value
14867.0,186,3,710.28,2533.0,1,3,3,At-Risk
14868.0,3,8,2953.59,3827.0,5,5,5,High Value
14869.0,9,2,721.45,1876.0,5,3,3,At-Risk
14870.0,262,1,327.25,622.0,1,1,2,Dormant
14871.0,3,4,501.28000000000003,3016.0,5,4,3,Loyal
14873.0,210,1,519.68,623.0,1,1,3,Dormant
14875.0,108,2,1465.3200000000002,1877.0,2,3,4,At-Risk
14878.0,13,9,1476.09,3916.0,5,5,4,High Value
14880.0,77,3,690.59,2534.0,2,3,3,At-Risk
14881.0,20,1,255.4,624.0,4,1,2,At-Risk
14882.0,27,2,589.7,1878.0,4,3,3,At-Risk
14883.0,19,6,761.59,3550.0,4,5,3,Loyal
14885.0,132,1,765.3199999999999,625.0,2,1,3,At-Risk
14886.0,253,1,364.8,626.0,1,1,2,Dormant
14887.0,79,1,1862.0,627.0,2,1,4,At-Risk
14888.0,207,1,369.2,628.0,1,1,2,Dormant
14889.0,336,1,135.9,629.0,1,1,1,Dormant
14890.0,254,1,125.65,630.0,1,1,1,Dormant
14891.0,148,2,554.38,1879.0,2,3,3,At-Risk
14893.0,10,2,1237.8500000000001,1880.0,5,3,4,At-Risk
14894.0,85,1,655.75,631.0,2,1,3,At-Risk
14895.0,8,20,11138.710000000001,4232.0,5,5,5,High Value
14896.0,205,2,468.77000000000004,1881.0,1,3,2,At-Risk
14897.0,8,4,1366.38,3017.0,5,4,4,Loyal
14898.0,23,6,1269.31,3551.0,4,5,4,Loyal
14901.0,11,9,1421.29,3917.0,5,5,4,High Value
14902.0,26,1,332.66,632.0,4,1,2,At-Risk
14903.0,21,5,2795.33,3344.0,4,4,5,Loyal
14904.0,2,2,1025.44,1882.0,5,3,4,At-Risk
14905.0,158,2,616.15,1883.0,2,3,3,At-Risk
14907.0,3,7,3501.1,3697.0,5,5,5,High Value
14908.0,74,1,277.8,633.0,2,1,2,At-Risk
14910.0,3,4,434.35,3018.0,5,4,2,Loyal
14911.0,1,198,136161.83,4334.0,5,5,5,High Value
14912.0,17,2,867.85,1884.0,4,3,3,At-Risk
14913.0,36,4,1227.43,3019.0,3,4,4,At-Risk
14915.0,91,2,307.48,1885.0,2,3,2,At-Risk
14916.0,71,4,1268.98,3020.0,3,4,4,At-Risk
14918.0,116,2,1610.15,1886.0,2,3,4,At-Risk
14920.0,213,2,977.77,1887.0,1,3,4,At-Risk
14921.0,30,2,1316.07,1888.0,4,3,4,At-Risk
14923.0,51,1,749.1,634.0,3,1,3,At-Risk
14924.0,246,1,310.05,635.0,1,1,2,Dormant
14929.0,32,1,223.88,636.0,4,1,1,At-Risk
14930.0,109,3,2362.96,2535.0,2,3,5,At-Risk
14931.0,5,4,864.6800000000001,3021.0,5,4,3,Loyal
14932.0,366,1,313.53,637.0,1,1,2,Dormant
14934.0,82,2,1890.94,1889.0,2,3,4,At-Risk
14935.0,297,1,1784.71,638.0,1,1,4,Dormant
14936.0,34,8,8137.02,3828.0,3,5,5,At-Risk
14937.0,57,3,1621.88,2536.0,3,3,4,At-Risk
14944.0,30,12,5900.25,4077.0,4,5,5,Loyal
14946.0,14,1,100.9,639.0,5,1,1,At-Risk
14947.0,72,2,290.82,1890.0,3,3,2,At-Risk
14948.0,23,6,1101.97,3552.0,4,5,4,Loyal
14950.0,19,1,371.2,640.0,4,1,2,At-Risk
14951.0,79,1,311.69,641.0,2,1,2,At-Risk
14952.0,60,11,8099.49,4029.0,3,5,5,At-Risk
14953.0,25,1,285.67,642.0,4,1,2,At-Risk
14954.0,12,1,294.85,643.0,5,1,2,At-Risk
14957.0,253,1,58.49,644.0,1,1,1,Dormant
14958.0,147,3,483.72999999999996,2537.0,2,3,3,At-Risk
14959.0,64,4,695.42,3022.0,3,4,3,At-Risk
14960.0,8,2,221.27,1891.0,5,3,1,At-Risk
14961.0,11,9,7044.68,3918.0,5,5,5,High Value
14962.0,271,1,126.7,645.0,1,1,1,Dormant
14963.0,10,5,1472.34,3345.0,5,4,4,Loyal
14964.0,247,1,206.21,646.0,1,1,1,Dormant
14965.0,96,2,596.09,1892.0,2,3,3,At-Risk
14966.0,15,1,183.02,647.0,4,1,1,At-Risk
14967.0,50,1,463.8,648.0,3,1,2,At-Risk
14968.0,30,1,147.59,649.0,4,1,1,At-Risk
14970.0,68,4,1592.06,3023.0,3,4,4,At-Risk
14971.0,35,3,1097.98,2538.0,3,3,4,At-Risk
14972.0,128,1,114.77,650.0,2,1,1,At-Risk
14973.0,107,3,1314.45,2539.0,2,3,4,At-Risk
14974.0,37,1,89.94,651.0,3,1,1,At-Risk
14975.0,57,1,279.94,652.0,3,1,2,At-Risk
14976.0,57,6,774.86,3553.0,3,5,3,At-Risk
14978.0,72,5,1921.3700000000001,3346.0,3,4,4,At-Risk
14981.0,246,1,102.12,653.0,1,1,1,Dormant
14984.0,19,2,202.37,1893.0,4,3,1,At-Risk
14985.0,198,2,292.01,1894.0,1,3,2,At-Risk
14987.0,16,2,326.4,1895.0,4,3,2,At-Risk
14988.0,212,1,334.54,654.0,1,1,2,Dormant
14995.0,39,2,231.98000000000002,1896.0,3,3,1,At-Risk
14997.0,46,3,546.1999999999999,2540.0,3,3,3,At-Risk
14998.0,170,2,414.87,1897.0,2,3,2,At-Risk
15000.0,48,1,490.52,655.0,3,1,3,At-Risk
15002.0,116,4,1641.76,3024.0,2,4,4,At-Risk
15004.0,147,1,1220.38,656.0,2,1,4,At-Risk
15005.0,16,28,6293.67,4287.0,4,5,5,Loyal
15006.0,51,1,475.43,657.0,3,1,2,At-Risk
15007.0,159,1,156.91,658.0,2,1,1,At-Risk
15009.0,12,3,1259.43,2541.0,5,3,4,At-Risk
15010.0,36,1,308.94,659.0,3,1,2,At-Risk
15012.0,54,2,405.04,1898.0,3,3,2,At-Risk
15014.0,43,2,257.67,1899.0,3,3,2,At-Risk
15016.0,173,1,170.04,660.0,2,1,1,At-Risk
15017.0,34,1,125.58,661.0,3,1,1,At-Risk
15018.0,39,3,496.21000000000004,2542.0,3,3,3,At-Risk
15019.0,267,1,252.81,662.0,1,1,2,Dormant
15021.0,9,9,1871.77,3919.0,5,5,4,High Value
15022.0,12,4,852.39,3025.0,5,4,3,Loyal
15023.0,3,11,6701.51,4030.0,5,5,5,High Value
15024.0,10,10,1636.43,3971.0,5,5,4,High Value
15025.0,33,1,361.96,663.0,4,1,2,At-Risk
15026.0,80,3,464.2,2543.0,2,3,2,At-Risk
15027.0,31,4,1066.1499999999999,3026.0,4,4,4,Loyal
15028.0,8,4,627.13,3027.0,5,4,3,Loyal
15030.0,72,2,518.28,1900.0,3,3,3,At-Risk
15031.0,4,4,653.19,3028.0,5,4,3,Loyal
15032.0,256,3,4959.1,2544.0,1,3,5,At-Risk
15033.0,5,10,2553.88,3972.0,5,5,5,High Value
15034.0,16,8,4274.16,3829.0,4,5,5,Loyal
15035.0,90,1,252.73000000000002,664.0,2,1,2,At-Risk
15036.0,72,3,429.56,2545.0,3,3,2,At-Risk
15038.0,59,6,685.74,3554.0,3,5,3,At-Risk
15039.0,10,47,19766.59,4317.0,5,5,5,High Value
15041.0,170,1,179.93,665.0,2,1,1,At-Risk
15042.0,199,1,135.93,666.0,1,1,1,Dormant
15043.0,31,1,537.0,667.0,4,1,3,At-Risk
15044.0,19,17,7634.7300000000005,4192.0,4,5,5,Loyal
15045.0,152,2,735.66,1901.0,2,3,3,At-Risk
15046.0,9,15,5071.47,4161.0,5,5,5,High Value
15047.0,270,1,343.62,668.0,1,1,2,Dormant
15048.0,65,4,381.0,3029.0,3,4,2,At-Risk
15049.0,274,1,121.17000000000002,669.0,1,1,1,Dormant
15050.0,25,3,1737.69,2546.0,4,3,4,At-Risk
15051.0,23,3,1383.3600000000001,2547.0,4,3,4,At-Risk
15052.0,319,1,207.73000000000002,670.0,1,1,1,Dormant
15053.0,5,3,693.95,2548.0,5,3,3,At-Risk
15054.0,12,2,302.1,1902.0,5,3,2,At-Risk
15057.0,275,2,1489.5,1903.0,1,3,4,At-Risk
15058.0,25,11,2102.54,4031.0,4,5,5,Loyal
15059.0,41,9,1337.72,3920.0,3,5,4,At-Risk
15060.0,8,4,293.0,3030.0,5,4,2,Loyal
15061.0,4,48,54534.14,4319.0,5,5,5,High Value
15062.0,71,4,987.86,3031.0,3,4,4,At-Risk
15063.0,213,1,370.79999999999995,671.0,1,1,2,Dormant
15065.0,38,4,3158.13,3032.0,3,4,5,At-Risk
15066.0,53,1,893.59,672.0,3,1,3,At-Risk
15067.0,78,3,1744.76,2549.0,2,3,4,At-Risk
15068.0,46,2,553.36,1904.0,3,3,3,At-Risk
15069.0,179,1,1109.53,673.0,2,1,4,At-Risk
15070.0,373,1,106.2,674.0,1,1,1,Dormant
15071.0,94,2,982.07,1905.0,2,3,4,At-Risk
15073.0,10,3,1043.41,2550.0,5,3,4,At-Risk
15074.0,105,1,735.67,675.0,2,1,3,At-Risk
15075.0,78,1,773.03,676.0,2,1,3,At-Risk
15076.0,173,1,880.85,677.0,2,1,3,At-Risk
15078.0,7,32,9743.11,4299.0,5,5,5,High Value
15079.0,213,4,895.61,3033.0,1,4,3,At-Risk
15081.0,22,5,504.8,3347.0,4,4,3,Loyal
15083.0,257,1,88.2,678.0,1,1,1,Dormant
15087.0,282,1,306.94,679.0,1,1,2,Dormant
15088.0,21,2,1160.07,1906.0,4,3,4,At-Risk
15089.0,10,6,2420.84,3555.0,5,5,5,High Value
15090.0,308,1,381.32,680.0,1,1,2,Dormant
15091.0,68,1,480.71,681.0,3,1,2,At-Risk
15092.0,215,2,457.81,1907.0,1,3,2,At-Risk
15093.0,18,6,4597.02,3556.0,4,5,5,Loyal
15095.0,104,4,1370.6,3034.0,2,4,4,At-Risk
15096.0,43,1,219.39000000000001,682.0,3,1,1,At-Risk
15097.0,4,1,248.08,683.0,5,1,2,At-Risk
15098.0,182,3,39916.5,2551.0,1,3,5,At-Risk
15099.0,84,1,410.48,684.0,2,1,2,At-Risk
15100.0,334,3,876.0,2552.0,1,3,3,At-Risk
15101.0,9,2,317.53,1908.0,5,3,2,At-Risk
15103.0,31,2,703.36,1909.0,4,3,3,At-Risk
15104.0,197,2,993.54,1910.0,1,3,4,At-Risk
15105.0,18,7,2298.93,3698.0,4,5,5,Loyal
15106.0,18,5,1422.52,3348.0,4,4,4,Loyal
15107.0,311,6,319.5,3557.0,1,5,2,At-Risk
